StageId	Name	Description	Icon	BgmId	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]
13011111	撤退行动	在运载机成功与空中花园完成对接之前，人类的“火炬”就握在你们手中了。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab07B.png	101				1						1	1		0									13010111	13010111		13010111						1			1	1130621			3										1		2	1									2	Rectangle			1	2	3
13011112	回忆往事	布鲁斯和我不同，如果您能再多与他相处，您会为他而骄傲的。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab07B.png	101				1						1	1		0					13011111				13010112	13010112		13010112						1			1	1130622			3										1		2	1									2	Rectangle			1	2	3
13011113	入侵机场	我的后背就交给您了，西里尔大尉！	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabDubian01B.png	101				1						1	1		0					13011112				13010113	13010113		13010113						1			1	1130623			3										1		2	1	2116								1	Rectangle			1	2	3
13011114	突然袭击	指挥中心！为什么会有导弹袭击！？！？	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab07B.png	101				1						1	1		0					13011113				13010114	13010114		13010114						1			1	1130624			3										1		2	1									2	Rectangle			1	2	3
13011115	冰火交锋	就算是为了布鲁斯，我也会在这片陆地上一直战斗下去！	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabDubian02B.png	101				1						1	1		0					13011114				13010115	13010115		13010115						1			1	1130625	3130625		3										1		2	1	2116								1	Rectangle			1	2	3
13011116	最终抉择	渡边，我代表空中花园，感谢你为全人类无私的付出。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab07B.png	101				1						1	1		0					13011115				13010116	13010116		13010116						1			1	1130626			3										1		2	1									2	Rectangle			1	2	3
13011120	寻找绿洲	他在漫天黄沙中步履艰难地，朝着“绿洲”的方向走去。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab07B.png	101				1	130111150					1	1		0					13011116													1			1	1130627			3										1		2	1									3	Rectangle			1	2	3
13010701	信仰的力量Ⅰ	信仰的力量，是无穷的。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130107010		130701					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010702	信仰的力量Ⅱ	信仰的力量，是无穷的。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130107020		130702					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010703	信仰的力量Ⅲ	信仰的力量，是无穷的。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130107030		130703					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010711	降福于此	很快会有人来到这里，帮助大家，将大家带到安全的地方。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab05.png	101				1						1	1		0									13010111	13010111		13010111						1			1	1130411			3										1		2	1									2	Rectangle			1	2	3
13010712	被遗忘的教堂	越来越多的人们聚集到坐落在极北之地，雪原之上的雪原教堂。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab05.png	101				1						1	1		0					13010711				13010112	13010112		13010112						1			1	1130412			3										1		2	1									2	Rectangle			1	2	3
13010713	祈祷与信仰	我愿意……付出一切，乃至我的生命。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab05.png	101				1						1	1		0					13010712				13010113	13010113		13010113						1			1	1130413			3										1		2	1									2	Rectangle			1	2	3
13010714	进入光明	趁风雪还未卷起，带领大家到神能看到的地方吧。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab05.png	101				1						1	1		0					13010713				13010114	13010114		13010114						1			1	1130414			3										1		2	1	2006								2	Rectangle			1	2	3
13010715	庇护与裁决	做好觉悟吧，你们的罪恶，将由我来裁决！	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabBianka01.png	101				1						1	1		0					13010714				13010115	13010115		13010115						1			1	1130415	3130415		3										1		2	1	2006								1	Rectangle			1	2	3
13010716	雪落之声	遵循你的内心做出选择，我的孩子。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabBianka02.png	101				1						1	1		0					13010715				13010116	13010116		13010116						1			1	1130416	3130416		3										1		2	1	2006								1	Rectangle			1	2	3
13010720	我已非我	神啊，倘若我已非我，我心甘情愿接受所有的审判和裁决。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab05.png	101				1	130107160					1	1		0					13010716													1			1	1130417			3										1		2	1									3	Rectangle			1	2	3
13010801	锋利大剑Ⅰ	手中的武器，便是我强大的证明。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130108010		130801					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010802	锋利大剑Ⅱ	手中的武器，便是我强大的证明。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130108020		130802					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010803	锋利大剑Ⅲ	手中的武器，便是我强大的证明。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130108030		130803					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13010811	叽叽喳喳	即将下发大型任务时，总会很兴奋。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab08.png	101				1						1	1		0									13010111	13010111		13010111						1			1	1130811			3										1		2	1									2	Rectangle			1	2	3
13010812	第一小队	执行者部队第一小队，是战斗力最强的小队。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab08.png	101				1						1	1		0					13010811				13010112	13010112		13010112						1			1	1130812			3										1		2	1									2	Rectangle			1	2	3
13010813	战斗型构造体	仿佛不知疲劳的战斗，或许才是战斗型构造体的意义。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab08.png	101				1						1	1		0					13010812				13010113	13010113		13010113						1			1	1130813			3										1		2	1									2	Rectangle			1	2	3
13010814	大型剿灭任务	这是一场大型的，对感染体的剿灭任务。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabShenwei01.png	101				1						1	1		0					13010813				13010114	13010114		13010114						1			1		3130814		3										1		2	1	2007								1	Rectangle			1	2	3
13010815	进退维谷	战斗中的构造体，收到不同的执行命令——每个人都不同。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabShenwei02.png	101				1						1	1		0					13010814				13010115	13010115		13010115						1			1	1130815			3										1		2	1	2007								1	Rectangle			1	2	3
13010816	永别的火花	夕阳如血，掺杂着能源液与零件的火花，和不再相见的朋友。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab08.png	101				1						1	1		0					13010815				13010116	13010116		13010116						1			1	1130816			3										1		2	1	2007								2	Rectangle			1	2	3
13010820	内心深处的阴暗面	嘘，你不用害怕，也不必知道我是谁……你……终将成为我。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab08.png	101				1	130108150					1	1		0					13010815													1			1	1130817			3										1		2	1									3	Rectangle			1	2	3
13011201	战镰之舞Ⅰ	手中的武器，便是我强大的证明。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png	101				1						1	1		0			30						130109010		130901					30	50	2							3	击毁所有感染体。	注意构造体阵容搭配。										2	1							2		1	Rectangle			1	2	3
13011211	色彩	梅卡为画布前的艾拉带来了出游的消息，这让艾拉十分期待。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab09.png	101				1						1	1		0									13010111	13010111		13010111						1			1	1130911			3										1		2	1									2	Rectangle			1	2	3
13011212	开幕	在孩子们的喧闹声中，古老的经典戏剧将被非人之物所再现。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabAila01.png	101				1				130112121		1	1		0					13011211				13010112	13010112		13010112						1			1	1130912	3130912		3										1		2	1	2117								1	Rectangle			1	2	3
13011213	朋友	因为《暴风雨》，艾拉的生活中多了一位知音的身影。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab09.png	101				1						1	1		0					13011212				13010113	13010113		13010113						1			1	1130913			3										1		2	1									2	Rectangle			1	2	3
13011214	信笺	正当艾拉为了展览而奔波的时候，她却收到了意外的消息。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabAila02.png	101				1				130112120		1	1		0					13011213				13010114	13010114		13010114						1			1	1130914	3130914		3										1		2	1	2117								1	Rectangle			1	2	3
13011215	赠礼	艾拉收到了来自赛琳娜的‘礼物’，这让她的心境出现了些微变化。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab09.png	101				1						1	1		0					13011214				13010115	13010115		13010115						1			1	1130915			3										1		2	1									2	Rectangle			1	2	3
13011216	诀别	留下了一幅未完的画作，下定决心的艾拉独自出发了。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab09.png	101				1						1	1		0					13011215				13010116	13010116		13010116						1			1	1130916			3										1		2	1									2	Rectangle			1	2	3
13011220	另一人	被感染体包围的赛琳娜，她的心中到底在想些什么呢？	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab09.png	101				1	130112140					1	1		0					13011215													1			1	1130917			3										1		2	1									3	Rectangle			1	2	3
30080101	第1区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080102	第2区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080103	第3区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080201	第1区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080202	第2区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080203	第3区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080301	第1区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080302	第2区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080303	第3区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080401	第1区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080402	第2区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080403	第3区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080501	第1区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080502	第2区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30080503	第3区域	纷争战区		103				1						5	1		0				300																					3																							Rectangle			1	2	3
30010401	临界爆点	被病毒感染后自我重构的大型机械，因为作为基板的机械本身不具有思考反应回路，所以在变成感染体以后，这台机械也只会执行最简单的攻击命令，因其不规则性和无所畏惧的战斗表现，现场总部将其命名为突击壁垒。	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily7.png	101				1						1	25		0			15						200101005		201129					15	50								3	注意：敌方战力会随指挥官等级成长	新版本意识不加入掉落										2	1				102	101		2			Rectangle			1	2	3
30010402	衰变扩散	被病毒感染后自我重构的大型机械，因为作为基板的机械本身不具有思考反应回路，所以在变成感染体以后，这台机械也只会执行最简单的攻击命令，因其不规则性和无所畏惧的战斗表现，现场总部将其命名为突击壁垒。	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily7.png	101				1						2	40		0			20		11030106				200101006		201130					20	50								3	注意：敌方战力会随指挥官等级成长	新版本意识不加入掉落										2	1				102	101		2			Rectangle			1	2	3
30010403	极危信号	被病毒感染后自我重构的大型机械，因为作为基板的机械本身不具有思考反应回路，所以在变成感染体以后，这台机械也只会执行最简单的攻击命令，因其不规则性和无所畏惧的战斗表现，现场总部将其命名为突击壁垒。	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily7.png	101				1						3	55		0			25		10060304				200101006		201131					25	50								3	注意：敌方战力会随指挥官等级成长	新版本意识不加入掉落										2	1				102	101		2			Rectangle			1	2	3
30010404	零点暴走	被病毒感染后自我重构的大型机械，因为作为基板的机械本身不具有思考反应回路，所以在变成感染体以后，这台机械也只会执行最简单的攻击命令，因其不规则性和无所畏惧的战斗表现，现场总部将其命名为突击壁垒。	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily7.png	101				1						4	70		0			30		11050106				200101007		201132					30	50								3	注意：敌方战力会随指挥官等级成长	通关8次必出6星意识	新版本意识不加入掉落									2	1				102	101		2			Rectangle			1	2	3
30010301	战斗	地下铁作为在遗迹中的重要通道之一，不允许存在任何感染体，请找出他们并且消灭掉！	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily2.png	101				1						1	25		0			15						30010101		301101					15	50								3	注意躲避场内的激光射线。	注意：敌方战力会随指挥官等级成长										2	1				102	101		2			Rectangle			1	2	3
30010302	机动	地下铁作为在遗迹中的重要通道之一，不允许存在任何感染体，请找出他们并且消灭掉！	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily2.png	101				1						2	40		0			20		10050304				30010102		301102					20	50								3	注意躲避场内的激光射线。	注意：敌方战力会随指挥官等级成长										2	1				102	101		2			Rectangle			1	2	3
30010303	渗透	地下铁作为在遗迹中的重要通道之一，不允许存在任何感染体，请找出他们并且消灭掉！	Assets/Product/Texture/Image/UiFubenDailyTab/UiExploreDaily2.png	101				1						3	55		0			25		11050106				30010103		301103					25	50								3	注意躲避场内的激光射线。	注意：敌方战力会随指挥官等级成长										2	1				102	101		2			Rectangle			1	2	3
